CID,SMILES,solubility_mean,solubility
4335648,CC(=O)NC1=C2CSCC2=NN1C3=CC=C(C=C3)F,41.6,moderate
24761854,CC1=C2C(=C(C=C1)OC)N=C(S2)N(CCN(C)C)C(=O)C3=CC4=CC=CC=C4C=C3.Cl,30.8,moderate
4563812,C1CC1C(=O)NC2=NC3=C(S2)C=CC=C3Cl,1.3,low
7216330,CN1C2=NC(=NC(=C2C=N1)NCC3=CC=CC=C3)NCCCO,46.9,moderate
2929432,C1CCN(CC1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3,50.6,moderate
6458098,C1CC2=CC=CC=C2N(C1)C(=O)CCS(=O)(=O)C3=CC=CC=C3,49.2,moderate
24761861,CCN(CC)CCN(C1=NC2=C(S1)C=C(C=C2)F)C(=O)/C=C/C3=CC=CS3.Cl,0.3,low
24761868,CC1=CC(=C2C(=C1)N=C(S2)N(CCN(C)C)C(=O)C3=CC4=CC=CC=C4C=C3)C.Cl,6.7,low
24761870,CCN(CC)CCN(C1=NC2=C(S1)C=C(C=C2)OC)C(=O)C3=CC4=CC=CC=C4C=C3OC.Cl,3.7,low
7208982,COC1=CC2=C(C=C1)SC(=N2)NCC3=CC=CC=C3,2,low
4452492,CC(C)C(=O)NC1=C2CSCC2=NN1C3=CC=C(C=C3)OC,41,moderate
24761888,CN(C)CCN(C1=NC2=C(S1)C=C(C=C2)F)C(=O)C3=CC4=CC=CC=C4C=C3.Cl,30,moderate
4119690,CC(C(=O)NC1=C2CSCC2=NN1C3=CC=C(C=C3)OC)Cl,43.2,moderate
4626342,CCS(=O)(=O)N1CCC(CC1)C2=NC3=CC=CC=C3N2,40,moderate
24761894,CC1=CC(=C2C(=C1)SC(=N2)N(CCN(C)C)C(=O)C3=CC4=CC=CC=C4C=C3)C.Cl,2.3,low
6490919,CC1=C(C=C(C=C1)OCC(=O)NCCNC(=O)C2=CC=CO2)C,47.5,moderate
5524592,CC1=CC=C(C=C1)/C=N\NC(=O)CC2=NOC3=CC=CC=C32,0.3,low
22650,CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)C(=O)O,19.6,moderate
3490723,C1C(N(N=C1C2=CC=C(C=C2)O)C3=CC=CC=C3)C4=CC=C(C=C4)F,3,low
24789588,CC1=CC(=CC=C1)CCN=C(N)NS(=O)(=O)C2=CC=CC=C2,47.6,moderate
6624522,CC1=C(C(=NN1)C)S(=O)(=O)N2CCC3=CC=CC=C3C2,32.6,moderate
20939971,CC1=C(NC2=C1C=C(C=C2)C(=O)NCCCN3CCOCC3)C,47.3,moderate
6492819,C1=CC(=C(C=C1NC(=O)CSC2=NNN=C2)C(=O)O)O,23.3,moderate
6870706,COC1=CC=CC=C1C(=O)NCC(=O)N/N=C/C2=CC3=C(C=C2)OCO3,4.5,low
3350285,COC1=C(C(=CC=C1)OC)C(=O)NC2=CC(=C(C=C2)Br)C(=O)C3=CC=CC=C3,4.2,low
16019302,CN(C)C1=CC=C(C=C1)CNS(=O)(=O)C2=CSC(=C2)C(=O)N,50.9,moderate
20887437,CC1CCN(CC1)C(=O)CSC2=NC3=C(N2)C=CC=N3,43.6,moderate
7131116,C1COCCN1C(=O)C2=C(C3=CC=CC=C3O2)N,36.9,moderate
6461351,C1COC2=C(O1)C=CC(=C2)NC(=O)CNC(=O)C3=CC=CO3,45.3,moderate
4916125,CC(C(=O)N1CCOCC1)N2C=C(C=N2)[N+](=O)[O-],38.1,moderate
2963071,C1CCN(C1)C(=O)CC(C2=CC=CC=C2)C3=C(C=CC(=C3)Cl)O,49.5,moderate
2975165,COC1=CC=CC=C1NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CO4,1.2,low
3894098,C1=CC(=CC=C1NC2C(C(C(O2)C(CO)O)O)O)Cl,43.5,moderate
763564,C1CN(CC2=CC=CC=C21)C(=O)C3=CC=C(S3)[N+](=O)[O-],2.8,low
3709370,CC1=C(C(=O)N(C1OCCBr)C2=CC(=C(C=C2F)Cl)O)C,56.8,moderate
16682254,C1CSC2=[N+]1C=C(N2C3=CC=CC=C3)C4=CC=CC=C4.[Br-],53.9,moderate
3830087,CC1=CC2=C(C=C1)N=C(C=C2C(=O)NCC3CCCO3)C4=CC=CC=C4,15.2,moderate
4206235,CC(C)CCC(CCNCC1=CC(=C(C=C1)OC)OC)C2=CC=C(C=C2)OC,53.3,moderate
930617,C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,43.1,moderate
5334509,C1=CC=C(C=C1)C(C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,35.4,moderate
2024989,CN1CCC2=C(C1)SC3=NC(=NC(=C23)N)SCCOC,46.6,moderate
299693,CC(=O)NC1=CC2=C(CCCC2)C=C1,28.4,moderate
2805611,C1CN(CCC1C(=O)N)C2=C(C(=CC=C2)Cl)C#N,39.6,moderate
2816876,C1C2=NN(C(=O)N2C3=CC=CC=C3S1)CC4=CC=C(C=C4)F,0.6,low
5374281,CN(C)C1=CC=C(C=C1)/C=C/C#N,5.4,low
2738376,C1=CC(=CN=C1)CNS(=O)(=O)CC2=CC=C(C=C2)Cl,44.5,moderate
2738200,CC1=C(C(=NO1)C2=CC=CC=C2)CNC(=O)NC3=CC=C(C=C3)C(F)(F)F,0.4,low
1017283,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)NCC4=CC=C(C=C4)F,14.6,moderate
2944230,CC(C1=CC=C(C=C1)[N+](=O)[O-])C(=O)N2CCN(CC2)C3=CC=CC=C3F,38.8,moderate
792663,C1CSCCN1CC2=CC=C(C=C2)C3=CC=CC=C3,1.7,low
1379009,CC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C3=CC=CC=C3C(=O)O,53.9,moderate
2841183,C1=CC=C(C=C1)OCCCN2C=CN=C2,25.1,moderate
6468158,CCC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=NC=CC=N3,1.7,low
6469065,CCC(C)C1=CC=C(C=C1)NC(=O)NCCN2CCCCC2,40.3,moderate
6896887,C1CCN(CC1)CC(=O)N/N=C/C2=CC=CC=C2Br,36.6,moderate
2987246,CCOC(=O)C1=C(N=C(S1)NC(=O)CC(C)C2=CC=CC=C2)C,0.4,low
795639,COC1=CC(=CC(=C1)C(=O)NC2=CC=CC3=C2CCCC3)OC,0.7,low
23724173,CCCCNC1C2=CC=CC=C2C(=O)N1CC3=CC=CC=C3.Cl,47.5,moderate
2899015,CCOC(=O)C(C1CCCCC1)C(=O)N(C)CC2=CC=CC=C2,41.8,moderate
754268,C1CN(CCN1CC2=CC=C(O2)[N+](=O)[O-])C3=CC=C(C=C3)Cl,4.7,low
747120,CC1=C(C=C(C=C1)C(=O)CNC2=CC=CC=C2OC)C,2.6,low
266468,C1=CC(=CC(=C1)F)NC(=O)NC2=CC(=CC=C2)Cl,2,low
2996969,CC1=NC2=C(C=C1)C(=CC=C2)NC(=O)C3=CC(=C(C=C3)OC)OC,16.6,moderate
3118177,CCN1C=C(C2=CC=CC=C21)C=C3C(=O)N(C(=O)N(C3=O)C)C,1,low
3113799,CC1(N(C2=C(N1C)C=C(C=C2)[N+](=O)[O-])C)C3=CC=CC=C3,1.2,low
3089359,CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],7.9,low
3779521,CCSC1=NSC(=N1)NC(=O)NC2=CC(=CC=C2)OC,1.7,low
866246,CC1=CC2=C(C=C1)OCC(=O)N2CC(=O)N3CCCC3,41.1,moderate
3110873,C1CN(CCN1CC2=CC(=CC=C2)[N+](=O)[O-])C3=CC=C(C=C3)[N+](=O)[O-],7.3,low
2721395,CC1=CC(=C(C(=N1)SCC2=CC=C(C=C2)[N+](=O)[O-])C#N)COC,5.2,low
961186,CC1=CC=C(C=C1)CNC2=CC=C(C=C2)N3CCOCC3,42.4,moderate
24747458,CC1CCCCN1CC2=CC(=O)OC3=C2C=CC(=C3C)C.Cl,20.9,moderate
8072452,CC(C)CNC1=C2C=NN(C2=NC=N1)CC3=CC=CC=C3Cl,36.5,moderate
2006272,CC1=NC2=C(C(=NN2C(=C1)NC3CCCC3)C)C4=CC=CC=C4,1.5,low
1842405,CC(=C)COC1=CC(=C(C=C1)C2=NC=NC=C2C3=CC=CC=C3OC)O,5.5,low
3438085,C1CCN(CC1)CC(COC2=CC=C(C=C2)C3=CC=C(C=C3)C#N)O,42.4,moderate
4896989,CC1=C(N(C2=NC=NC(=C12)NCC3=CC=CC=C3)CCCN(C)C)C,50.6,moderate
7357333,C1=CC=C(C(=C1)COC2=CC=C(C=C2)C3=NN(N=N3)CC(=O)O)Cl,17.6,moderate
24761056,COC1=CC2=C(C=C1)C=C(N2)C(=O)NCC3=CC=CC=C3.Cl,1,low
2987903,CCN1C2=C(C=C(C=C2)F)C3=C1N=C(N=N3)SCCN4CCCCC4,41.6,moderate
3710492,CCCCNC(=NCC1=CC(=CC=C1)C(F)(F)F)NC2=CC=CC=C2,45.7,moderate
3851518,CN(C1=CC=CC=C1)C2=NC(=NC(=C2)CSC)C3=CC=CC=N3,42.8,moderate
1490885,C1CN(CCN1C2=CC=CC=C2)C3=NC=C(S3)C=C(C#N)C#N,0.1,low
1476563,CC1=CC(=NC(=C1S(=O)(=O)C2=C(C=C(C=C2)F)C)Cl)C,36.8,moderate
16002448,CN1C=C(C2=C(C1=O)N(C3=CC=CC=C32)C)C(=O)NCCCOC,19.8,moderate
4066854,CCCCCCCNC(=O)C1=CC(=NC2=CC=CC=C21)C3=CC=NC=C3,0.8,low
20868329,CC1=CC(=C(C=C1)O)NC(=O)C2=CC(=NO2)C,34.8,moderate
40598,C1CN(CCC1NC(=O)C2=CC=CC=C2)CC3=CC=CC=C3,44.2,moderate
4410730,CN(CCOC1=CC=CC=C1)CC(COCC2=CC=CC=C2F)O,46,moderate
6060729,CC/C(=N\NC(=O)C1=C(N=C2N1C=CC=C2)C)/C3=CC=C(C=C3)Cl,16.2,moderate
4962417,CC1=CC=C(C=C1)N2C(=C(C3=C(N=CN=C32)N)C)C,16.1,moderate
4783727,CN(C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)C3=CC=CC=C3SC,10.6,moderate
3674934,CC(C1CC2CCC1C2)NC(=O)C3=CC=C(C=C3)C#N,40.3,moderate
2426714,C1=CC=C(C=C1)/C=C(\C#N)/C(=O)NCC2=CC=C(C=C2)F,5.3,low
2471294,C=CCN1C(=O)C2=C(C=C(S2)C3=CC=CC=C3)NC1=S,0.3,low
1076675,C1CCC(CC1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,5.6,low
1435137,C1CC1C2=NC3=CC=CC=C3C(=N2)SCC(=O)NC4=CC(=CC=C4)O,0.3,low
888533,COC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3,8.5,low
2887605,C1CC(OC1)CNC(=O)COC2=CC3=CC=CC=C3C=C2,36.9,moderate
2265927,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NCC3=CC=CO3,2.1,low
2953797,CC1=CC=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)C(=O)NC3=O,2.4,low
4668907,CN1C=CC(=N1)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)OC,0.5,low
1792237,CN(C1CCCCC1)C(=S)NC(=O)C2=CC(=C(C=C2)OC)Br,0.7,low
25237146,CC1=C(C=C(C=C1)C(=O)N/N=C/C2=COC=C2)C,25.2,moderate
1222099,CN1C(=CC=N1)C(=O)NC2=C(C3=C(S2)CCCC3)C#N,2.7,low
1244301,CC1=C(OC2=CC=CC=C12)C(=O)NCC3=CC=CC=C3F,1.5,low
24820072,CC1=C(SC=C1)C(=O)N2CCC3=CC=CC=C3C2,38.6,moderate
2738369,C1CN(CC=C1C2=CC=CC=C2)S(=O)(=O)C3=CSC=C3,3.8,low
2813979,CC1=C(C(=NO1)C)S(=O)(=O)NC2=CC=CC(=C2)CO,42.3,moderate
1321236,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)CSC2=CC=CC=C2,42.5,moderate
4309192,C1CCC(=NNC2=NC3=CC=CC=C3S2)C1,3.1,low
778494,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CC(=N2)NN)C,37,moderate
135519866,CCOC1=CC=CC(=C1O)/C=N/NC(=S)NCCN2CCOCC2,9,low
135519977,C1=CC=C(C=C1)C2=CN(C(=S)N2)/N=C/C3=CC=C(C=C3)O,4.3,low
135543153,CC1=CC=C(C=C1)/C(=C/C2=NC3=C(C=CC(=C3)C)OC2=O)/O,12,moderate
1849188,C1OC2=C(O1)C=C(C=C2)N3C(=O)/C(=C\C4=CSC=C4)/C(=O)NC3=O,51.3,moderate
590338,CCOC(=O)NNC1=NC=CC(=C1)C(F)(F)F,19,moderate
2726513,C1C2CC3CC1CC(C2)(C3)C4=NC(=S)NN4,22.2,moderate
6409880,CC1=NN=C(C=C1)NNC(=O)C2=CC=C(C=C2)Cl,24.5,moderate
3721614,C1=COC(=C1)C(=O)NNC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N,27.5,moderate
5741582,C1=CC=C2C(=C1)C(=CN2CC3=CC=C(O3)C(=O)O)/C=C\[N+](=O)[O-],46.8,moderate
1348878,CC1=CC(=C(N1C2=CC=C(C=C2)O)C)/C=C\3/C(=O)N(C(=O)S3)C,5.6,low
764356,COC1=C(C=C(C(=C1)CN2CCCCCC2)[N+](=O)[O-])OC,34.8,moderate
2994561,CNC(=O)CSC1=NC2=CC=CC=C2C(=O)N1C3CCCCC3,49.7,moderate
885905,CC1=CC(=C(C=C1)C(=O)NN2C=NN=C2)Cl,20.5,moderate
669777,COC1=C(C=C(C=C1)Cl)C(=O)NN2C=NN=C2,22,moderate
23724203,CC1=C(C(=O)N(C1=O)C(C)CCC2=CC=CC=C2)C,4.4,low
2914849,CC(CC(=O)NCC1=CC=CC=C1OC)C2=CC=CC=C2,39.8,moderate
2139657,CC1=CC(=C(C=C1)C(C)C)OCC(=O)NN2C(=O)C3=CC=CC=C3C2=O,20.2,moderate
5349826,C1=CC=C(C=C1)CNC(=S)N/N=C/C2=CC=CS2,0.3,low
824040,C1=CC(=CC(=C1)C(=O)NC2=CC(=CC=C2)O)C(=O)NC3=CC(=CC=C3)O,1.8,low
532199,C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=C(C=C3)F,0.6,low
3371593,CC1=C(C(=O)N(C1=O)CCC2=CC(=C(C=C2)OC)OC)C,43.4,moderate
1344401,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CC3=CC=CC=C3[N+](=O)[O-])C,3.3,low
687041,CC1=CC(=CC=C1)C(=O)NC2=CC3=CC=CC=C3C=C2,0.6,low
7326186,CCOC(=O)N1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)C,41.6,moderate
1379010,CC(=O)C1=CC(=CC=C1)NC(=O)C2=CC=CC=C2C3=CC=CC=C3C(=O)O,53.9,moderate
743310,CC1=C(C=C(C=C1)C(=O)NCCN2CCOCC2)[N+](=O)[O-],44,moderate
9615644,COC1=CC=C(C=C1)/C=N/NC(=O)CN2CCCC2,36.6,moderate
891609,CC1=CC(=C(C=C1)C)NC(=S)N2CCN(CC2)C3=CC=CC=N3,14.1,moderate
2921371,CC1=NC(=NC=C1)SC2CC(=O)N(C2=O)C3=C(C=C(C=C3)[N+](=O)[O-])OC,56.2,moderate
3443634,CN1CCN(CC1)C(=O)CCC(=O)NCC2=CC=C(C=C2)F,45.7,moderate
921693,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)O)C(=O)O,52.1,moderate
3853249,CC(CC(=O)NCCC1=CC=C(C=C1)S(=O)(=O)N)C2=CC=CC=C2,52,moderate
1346584,COC1=C(C=C(C(=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)[N+](=O)[O-])OC,38.3,moderate
2193235,CCCCC1=CC=C(C=C1)NC(=S)N2CCN(CC2)C,43.7,moderate
1587805,CCOC1=CC=C(C=C1)/C=C(\C#N)/C(=O)NC2=CC=CC=N2,2.7,low
7329083,CN1C2=CC=CC=C2C=C1C(=O)N3CCN(CC3)C4=CC=CC=N4,43.8,moderate
5204616,C1CCC(CC1)NC(=O)CCC(=O)NC23CC4CC(C2)CC(C4)C3,17.2,moderate
4573346,CN1C2=C(C=C(C=C2)OC3=CC=CC=C3)C=C1C(=O)NN,7.2,low
854350,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2N,33.1,moderate
5505226,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCC3=CC=CC=C3C2,46.6,moderate
2921921,CC(C)N1CC(CC1=O)C(=O)NC2=CC(=C(C=C2)Cl)[N+](=O)[O-],45.4,moderate
1354038,COC1=C(C=C(C(=C1)C(=O)O)NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)OC,58.7,moderate
3550987,CC1=C(C=C(C=C1)N2C(=O)CC(C2=O)SC3=NC(=CC(=N3)C)C)C,19.7,moderate
884829,CC1=CC(=NO1)NC(=O)CC2=CC=CC=C2[N+](=O)[O-],16.6,moderate
2894730,COC1=C(C(=C(C=C1)C2C(CCC(=O)N2)[N+](=O)[O-])OC)OC,46.5,moderate
3844024,CC1=CC(=NN1CC(COC2=CC=CC=C2Br)O)C,38.5,moderate
4440860,CC1(CC(C2=CC=CC=C2N1C(=O)N)(C)C3=CC=CC=C3)C,40.9,moderate
2913993,CC(CCC1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,52,moderate
730153,CC(C)(C)C1=CC=C(C=C1)OCC(=O)NNC(=O)NC2=CC=CC=C2,0.6,low
1533088,C1CCN(C1)C(=O)CCC2=CC=CC=C2,29.9,moderate
3936120,CCOC1=CC=CC(=C1O)C=NCCC2=CC(=C(C=C2)OC)OC,45.4,moderate
1126521,C1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)C3=CC(=C(C=C3)C(=O)O)C(=O)O,57.4,moderate
3136605,C=CCNC(=S)NNC1=NC(=NC(=N1)N2CCCC2)N3CCCC3,48.7,moderate
977963,C1=CC(=C(C=C1Br)C(=O)NN2C=NN=C2)Cl,31.1,moderate
4725597,CN1C(=NN=N1)NCC2=CC=CC=C2F,16.3,moderate
6473223,CC1=CC=C(C=C1)N2C(=NC(=N2)C(=O)N)C3=CC=CC=C3,41.1,moderate
720140,C1CN(CCN1CC2=CC=CC=C2)C(=O)C3=CC(=CC=C3)Cl,47.1,moderate
2839021,COC1=CC=C(C=C1)C2C3=C(C=C(C=C3)N)OC(=C2C#N)N,27.4,moderate
685093,C=CCN1C2=CC=CC=C2C3=NNC(=S)N=C31,7.5,low
135400233,CCC/C=N/NC1=NN=C(C(=O)N1)CC2=CC(=C(C=C2)OC)OC,14.2,moderate
135452530,C1=CC(=C(C(=C1)O)O)/C=N/N=C/C2=C(C(=CC=C2)O)O,5.3,low
4773837,CC1=C(N2C(C(C2=O)NC(=O)C3=CC=CC=C3Cl)SC1)C(=O)O,52.9,moderate
3139226,COC(=O)CN1C=C(C2=CC=CC=C21)C=C3C(=O)NC(=O)NC3=O,8.6,low
589636,CC1=NN(C(C1)C2=CC=CC=C2)C(C#N)C3=CC=C(C=C3)OC,25.4,moderate
3973861,CC1=CC(=CC=C1)N2C=C(NC2=S)C3=CC=CC=C3,8.7,low
5716358,CSC1=CC=CC(=C1)N/C(=N/S(=O)(=O)C2=CC=CC=C2)/NN,37.5,moderate
736779,C1=CC=C(C=C1)NC(=O)NN2C=NN=C2,25.2,moderate
2314834,COC1=CC(=CC(=C1OC)OC)NC(=O)NN2C=NN=C2,32.6,moderate
2108078,COC1=C(C=C(C=C1)CNC(=O)CSC2=NC=NN2)OC,38.3,moderate
17268821,CC1=CC(=C(C=C1)C)NC(=O)NN2C=NN=C2,26.1,moderate
24818641,CC1=CC(=C(C=C1)NC(=O)NN2C=NN=C2)C,26.6,moderate
4995483,CC1=CC=CC=C1NC(=S)NN2C=NN=C2,27.3,moderate
19687026,CCOC1=CC=CC=C1NC(=S)NN2C=NN=C2,25.5,moderate
998001,CC1=CC2=NC(=C(N2C=C1)C(=O)NNC(=O)NC3=CC=C(C=C3)Cl)C,2.2,low
24818759,CC1=C(N2C=CC=CC2=N1)C(=O)NNC(=O)NC3=CC=CC(=C3)C(F)(F)F,56.6,moderate
8123625,CC1=CC(=CC(=C1)OCC(=O)NC2=NC(=CS2)C3=CN=CC=C3)C,3.2,low
24819963,C1CN(CCC1C(=O)NNC(=O)C2=CC=CC=C2O)S(=O)(=O)C3=CC=CC=C3,60.5,high
2827568,CC1=CC2=C(C=C1)[N+](=C(S2)C)CCCS(=O)(=O)[O-],42.8,moderate
16188360,CC1=NC(=CC=C1)CN2CCCC(C2)C(=O)C3=CC4=C(C=C3)C=C(C=C4)OC,37.7,moderate
1254645,C1=CC(=CC(=C1)NC(=S)NC(=O)C2=CC=CS2)C3=CC=C(O3)CO,4.7,low
2208886,CC(C)(C)C1=CC=C(C=C1)C2=NNC(=S)N2CCCN3CCOCC3,34.1,moderate
767260,CC(=C)CN1C(=NNC1=S)C2=CC=CS2,21.3,moderate
7207258,C1=COC(=C1)C2=NN=C(C=C2)SCC3=CC=C(C=C3)Br,0.6,low
7207290,C1=COC(=C1)C2=NN=C(C=C2)SCC3=CC=C(C=C3)Cl,0.4,low
7190957,C1CCC(CC1)C(=O)NC2=NN=C(S2)SCC(=O)NCC3=CC=CO3,7.6,low
2386629,C1=CC=C2C(=C1)C(=NC=N2)SCC(=O)C3=CC=CO3,40.5,moderate
6905027,CCC1=NNC(=S)N1/N=C/C2=CC=C(C=C2)NC(=O)C,36.2,moderate
2055738,C=CCN1C(=NNC1=S)C2CC2,26.9,moderate
2360975,CC(C)(C)C(=O)CSC1=NC=CC=N1,24.3,moderate
2383141,C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=CS3,5.2,low
3771607,CC1CCCCC1N2C(=NNC2=S)C3=CN=CC=C3,33.3,moderate
2398093,COC1=CC=CC=C1C2=NNC(=S)N2CC3=CC=CO3,26.5,moderate
135414178,CC1=C2C=CC(=CC2=NC(=N1)NC3=NC(=CC(=O)N3)C4=CC=CC=C4)OC,0.2,low
1830730,C1=CC=C(C=C1)CNC(=O)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,0.2,low
3729854,C1COC2=C(O1)C=CC(=C2)N3C(=NNC3=S)C4=NC5=CC=CC=C5C=C4,46.6,moderate
290163,C1=CC=C(C=C1)CC2C(=O)N(C(=O)S2)C3=CC=CC=C3,6.1,low
6881403,C1=CC=C(C(=C1)/C=C/C=N/N2C(=NNC2=S)C3=CC=CC=C3F)[N+](=O)[O-],15,moderate
4860066,C1CC2CC1CC2N3C(=NNC3=S)CN4C(=O)C5=CC=CC=C5C=N4,8.8,low
4244847,C1C(ON=C1C2=CC=C(C=C2)Cl)COC3=CC=C(C=C3)C(=O)NN,7.1,low
2818843,CCCCC1=C(N=C2C=C(NN2C1=O)C3=CC=CO3)C,6.9,low
2812487,CC1=C(C=C(C=C1)NNC(=O)C2CCC2)C,1.2,low
2820923,C1=CC=C(C(=C1)SC2=CC=C(S2)C3=CC=CC=N3)Cl,0.7,low
2816765,C1C(=NC2=CC=CC=C2S1)NNC(=O)C3=CC=C(C=C3)F,1.7,low
2735805,C1=CC(=CC=C1C2=CC=NC(=S)N2)Cl,26.7,moderate
54677760,CC1(C2=CC=CC=C2N3C1=CC4=C(C3=O)C(=CC(=O)O4)O)C,35.6,moderate
2823665,CC(COC)NC(=O)C1=CC2=C(N1)C(=CC=C2)[N+](=O)[O-],41.6,moderate
2816425,C1CCC(CC1)N2C(=NNC2=S)C3=CC=CS3,21.2,moderate
2732010,CCCCCCCCCCCCN1C(SCC1=O)C2=CN=CC=C2,0.4,low
6863578,CC1=NNC(=S)N1/N=C/C(=C\C2=CC=CC=C2)/C,5.4,low
2237961,CC1=C(C(=NN1)C)CCCCOC2=CC=C(C=C2)[N+](=O)[O-],25.1,moderate
595142,CC1=C(C(=O)NC(=C1CSC2=NC=CC=N2)C)C#N,40.8,moderate
1806168,CC1=CC(=CC=C1)C(=O)NC2=C(C(=CS2)C3=CC=C(C=C3)Br)C(=O)O,3.6,low
1870641,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=S)NC3=CN=CC=C3,30,moderate
6502653,C1=CC=C2C(=C1)C(=C(C(=O)N2)C=O)NCC3=CC=C(C=C3)Cl,2.8,low
3106403,CC1=NN(C(=O)C1N=NC2=C(C(=CC=C2)Cl)C)C(=S)N,5.7,low
2975559,COC1=CC=CC=C1C(=O)NC2=CNC(=O)NC2=O,3.4,low
2004899,CC1=CC=CC=C1NC2=NC(=O)N3CCC4=CC(=C(C=C4C3=C2)OC)OC,49.3,moderate
6860838,CC1=CC(=CC=C1)/C=N/N2C(=NNC2=S)COC3=CC=CC=C3,12.8,moderate
1472063,CC1=CC=C(C=C1)C2=C(C(=C3N2CSC3)C(=O)O)C(=O)O,45.5,moderate
2025961,COC1=C(C=C2C(=C1)CCN3C2=CC(=NC3=O)NC4=CC=C(C=C4)F)OC,2.1,low
2056018,C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=CC=C3F,23,moderate
2431987,COCCCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,46.6,moderate
2770373,CCOC(=O)C1CCN(CC1)CC(COCC2=CC=C(C=C2)Cl)O.Cl,57.5,moderate
726619,C1=CC=C(C=C1)OC(=O)OCCN2C(=O)C3=CC=CC=C3C2=O,37.1,moderate
5873762,C1CC(N(C1)/C=C/C(=O)C(F)(F)F)C(=O)NC2=NC=CS2,46.1,moderate
1987843,C1=CC=C2C=C(C=CC2=C1)C3=CSC(=N3)NC(=O)C4=CC=CC=C4C(=O)O,56.2,moderate
3283631,COC1=CC2=C(C=C1)C=C(C(=O)N2)CCNC(=O)CCC3=CC=CC=C3,4.8,low
7183952,CC1=CC=CC=C1CSC2=NC(=O)NC(=C2)C,30.7,moderate
4092915,CC(=O)N1CCN=C1SCC2=CC(=CC=C2)F,36.5,moderate
2668973,CC1=CC(=C(C=C1Cl)OC)NC(=O)CC2CCCC2,2,low
2881977,CC1=C(C=C(C=C1)OCC(CNC(C)C2=CC=CC=C2)O)C.Cl,45.9,moderate
4112654,CC1=CC2=C(C=C1)C=C(C(=O)N2)CCNC(=O)CCCC3=CC=CC=C3,2.2,low
2770337,C1CCN(CC1)CC(COCC2=CC=C(C=C2)Cl)O.Cl,46.4,moderate
228568,C1COCCN1CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3,43.1,moderate
18558490,CC1=NN=C2N1N=C(CS2)C3=CC=C(C=C3)OC.Br,29.4,moderate
764775,CCOC1=CC(=C(C=C1)C2=C(C=NN2)C3=CC=CC=C3)O,2.2,low
22548209,CCC(C(=O)OC)N1C=NC2=C(C1=O)OC3=CC=CC=C32,42.9,moderate
7120751,C1=CC(=CC=C1NC(=O)C2=C(SC(=C2)Cl)Cl)[N+](=O)[O-],0.3,low
7117590,CC1=C(C2=CC=CC=C2N1)C(=O)C(=O)NCCC3=CC=C(C=C3)OC,0.5,low
5227973,CC1=CC(=CC=C1)CSC2=NCCN2C(=O)C,33.7,moderate
7526281,CC(C)CC(=O)NC1=CC2=C3C(=C1)CCN3C(=O)CC2,40.9,moderate
4419939,CCC(=O)N1CCN=C1SCC2=CC(=CC=C2)C(F)(F)F,40.8,moderate
916962,C1CN(C2=CC=CC=C21)C(=S)NC(=O)C3=CC=CC=C3Cl,46.6,moderate
2131730,CC(=O)NC1=CC=C(C=C1)N=C2N(C(=O)CS2)CC=C,42,moderate
